		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 1	Soil 	Leaf	Leaf 	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Moist.	Temp 1	Wet 1	Temp 1	Samp	Tx 	Recept	Int.
01/01/16	0:10	21.1	21.2	21.1	93	19.9	0.0	---	0.00	0.0	---	21.1	22.4	22.4	---	1013.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.019	25.3	69	19.2	26.3	12.65	 .0722	0.00	---	---	---	---	224	2	100.0	10
01/01/16	0:20	21.0	21.1	21.0	93	19.8	0.0	SSW	0.00	1.6	SSW	21.0	22.3	22.3	---	1012.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.019	25.3	69	19.2	26.3	12.65	 .0722	0.00	---	---	---	---	225	2	100.0	10
01/01/16	0:30	21.0	21.0	21.0	93	19.8	0.0	---	0.00	0.0	---	21.0	22.3	22.3	---	1012.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.019	25.3	69	19.2	26.3	12.65	 .0722	0.00	---	---	---	---	223	2	100.0	10
01/01/16	0:40	21.0	21.0	20.9	93	19.8	0.0	---	0.00	0.0	---	21.0	22.3	22.3	---	1012.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.019	25.4	69	19.3	26.4	12.64	 .0722	0.00	---	---	---	---	225	2	100.0	10
01/01/16	0:50	20.9	21.0	20.9	93	19.8	0.0	---	0.00	0.0	---	20.9	22.2	22.2	---	1012.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.018	25.3	69	19.2	26.3	12.65	 .0722	0.00	---	---	---	---	224	2	100.0	10
01/01/16	1:00	20.9	20.9	20.9	93	19.8	0.0	---	0.00	0.0	---	20.9	22.2	22.2	---	1012.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.018	25.3	69	19.2	26.3	12.65	 .0722	0.00	---	---	---	---	225	2	100.0	10
01/01/16	1:10	20.9	20.9	20.9	93	19.7	0.0	---	0.00	0.0	---	20.9	22.2	22.2	---	1012.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.018	25.2	69	19.1	26.2	12.66	 .0722	0.00	---	---	---	---	223	2	100.0	10
01/01/16	1:20	20.8	20.9	20.8	93	19.7	0.0	WNW	0.00	1.6	WNW	20.8	22.1	22.1	---	1011.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	25.3	69	19.2	26.3	12.65	 .0722	0.00	---	---	---	---	224	2	100.0	10
01/01/16	1:30	20.8	20.9	20.8	93	19.6	0.0	WNW	0.00	1.6	WNW	20.8	22.0	22.0	---	1011.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	25.5	69	19.4	26.6	12.63	 .0721	0.00	---	---	---	---	224	2	100.0	10
01/01/16	1:40	20.8	20.8	20.8	93	19.6	0.0	---	0.00	0.0	---	20.8	22.0	22.0	---	1011.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	25.2	70	19.3	26.2	12.90	 .0722	0.00	---	---	---	---	224	2	100.0	10
01/01/16	1:50	20.8	20.9	20.8	93	19.7	0.0	---	0.00	0.0	---	20.8	22.1	22.1	---	1011.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	25.2	70	19.3	26.2	12.90	 .0722	0.00	---	---	---	---	224	2	100.0	10
