		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 1	Soil 	Leaf	Leaf 	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Moist.	Temp 1	Wet 1	Temp 1	Samp	Tx 	Recept	Int.
02/09/16	10:10	23.4	23.6	23.4	66	16.7	3.2	E	0.54	6.4	E	23.4	24.1	24.1	---	1020.7	0.00	0.0	269	3.86	276	3.4	0.24	3.6	0.000	0.035	41.4	32	21.4	47.6	5.82	 .0688	0.00	30	21.1	15	21.1	85	1	37.3	10
02/09/16	10:20	23.6	23.6	23.3	67	17.1	1.6	E	0.27	4.8	ENE	23.6	24.3	24.3	---	1020.6	0.00	0.0	431	6.18	1062	4.4	0.31	6.4	0.000	0.036	34.6	36	17.3	35.7	6.77	 .0708	0.00	29	20.6	15	20.6	232	1	100.0	10
02/09/16	10:30	24.2	24.2	23.6	66	17.5	1.6	E	0.27	6.4	NNW	24.2	24.9	24.9	---	1020.0	0.00	0.0	497	7.12	497	5.5	0.39	6.6	0.000	0.041	31.6	37	15.1	31.4	6.97	 .0716	0.00	29	20.6	15	20.6	178	1	78.1	10
02/09/16	10:40	24.9	24.9	24.4	62	17.1	3.2	E	0.54	12.9	NE	24.9	25.4	25.4	---	1019.8	0.00	0.0	564	8.09	1107	5.9	0.42	8.4	0.000	0.046	24.8	55	15.2	25.0	9.98	 .0732	0.00	---	---	---	---	176	1	77.2	10
02/09/16	10:50	25.6	25.6	24.9	59	17.0	4.8	N	0.80	14.5	N	25.6	26.1	26.1	---	1019.6	0.00	0.0	1023	14.66	1063	8.1	0.58	8.4	0.000	0.051	24.7	51	13.9	24.7	9.35	 .0733	0.00	---	---	---	---	168	1	73.7	10
02/09/16	11:00	25.8	25.8	25.6	60	17.5	6.4	NE	1.07	11.3	NE	25.8	26.4	26.4	---	1019.4	0.00	0.0	1062	15.22	1106	8.4	0.60	8.5	0.000	0.052	25.1	51	14.2	25.0	9.35	 .0732	0.46	---	---	---	---	173	1	75.9	10
02/09/16	11:10	25.4	25.9	25.4	60	17.1	8.0	NE	1.34	14.5	NNE	25.4	25.9	25.9	---	1019.2	0.00	0.0	1088	15.60	1123	7.5	0.54	8.9	0.000	0.049	24.9	55	15.3	25.1	9.97	 .0731	0.00	---	---	---	---	158	1	69.3	10
02/09/16	11:20	25.4	25.4	25.2	60	17.1	4.8	NE	0.80	11.3	NE	25.4	25.9	25.9	---	1019.0	0.00	0.0	664	9.52	1065	7.5	0.54	8.6	0.000	0.049	24.7	48	13.0	24.6	8.92	 .0733	0.00	---	---	---	---	159	1	69.7	10
02/09/16	11:30	25.6	25.7	25.4	59	16.9	6.4	NE	1.07	16.1	ENE	25.6	26.0	26.0	---	1018.8	0.00	0.0	1002	14.36	1044	8.2	0.59	8.8	0.000	0.050	24.7	57	15.6	25.0	10.29	 .0731	0.00	---	---	---	---	156	1	68.4	10
02/09/16	11:40	25.7	25.7	25.5	60	17.4	4.8	ENE	0.80	9.7	NE	25.7	26.3	26.3	---	1018.5	0.00	0.0	1036	14.85	1074	6.9	0.49	8.7	0.000	0.051	24.6	49	13.2	24.6	9.02	 .0733	0.00	---	---	---	---	171	1	75.0	10
02/09/16	11:50	26.2	26.2	25.8	58	17.3	6.4	NE	1.07	14.5	ENE	26.2	26.7	26.7	---	1018.4	0.00	0.0	1027	14.72	1072	8.3	0.59	8.6	0.000	0.054	24.6	57	15.5	24.9	10.30	 .0731	0.00	---	---	---	---	208	1	91.2	10
