		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 2	Soil 	Leaf	Leaf 	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Moist.	Temp 1	Wet 1	Temp 1	Samp	Tx 	Recept	Int.
01/03/13	0:10	20.9	20.9	20.8	86	18.5	0.4	ENE	0.27	2.2	ESE	20.9	21.9	21.9	---	1014.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.018	25.2	64	17.9	25.9	11.60	 .0725	0.00	200	25.0	0	25.0	218	2	98.2	10
01/03/13	0:20	21.3	21.3	20.9	84	18.5	0.4	S	0.27	1.8	SSE	21.3	22.2	22.2	---	1014.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.021	25.2	64	17.9	25.9	11.60	 .0725	0.00	200	25.0	0	25.0	220	2	99.1	10
01/03/13	0:30	21.4	21.4	21.3	85	18.8	0.0	S	0.00	0.4	S	21.4	22.3	22.3	---	1014.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.021	25.2	64	17.9	25.8	11.60	 .0725	0.00	200	25.0	0	25.0	223	2	100.0	10
01/03/13	0:40	21.1	21.3	21.1	87	18.9	0.0	WSW	0.00	1.3	WSW	21.1	22.1	22.1	---	1014.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.019	25.2	64	17.9	25.8	11.60	 .0725	0.00	200	25.0	0	25.0	219	2	98.6	10
01/03/13	0:50	20.8	21.1	20.8	88	18.7	0.4	NW	0.27	1.8	W	20.8	21.8	21.8	---	1014.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.017	25.2	64	17.9	25.8	11.60	 .0725	0.00	200	25.0	0	25.0	219	2	98.6	10
01/03/13	1:00	20.6	20.8	20.6	89	18.7	0.0	NW	0.00	1.8	NW	20.6	21.7	21.7	---	1014.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.015	25.2	64	17.9	25.8	11.60	 .0725	0.00	200	25.0	0	25.0	220	2	99.1	10
01/03/13	1:10	20.4	20.6	20.4	87	18.2	0.4	NW	0.27	2.2	NW	20.4	21.4	21.4	---	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.015	25.2	64	17.9	25.8	11.60	 .0725	0.00	200	25.0	0	25.0	224	2	100.0	10
01/03/13	1:20	20.4	20.6	20.4	88	18.4	0.4	N	0.27	2.2	NNW	20.4	21.5	21.5	---	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.015	25.2	64	17.9	25.8	11.60	 .0725	0.00	200	25.0	0	25.0	222	2	100.0	10
01/03/13	1:30	20.5	20.5	20.4	88	18.4	0.0	NNW	0.00	1.8	NNW	20.5	21.6	21.6	---	1013.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.015	25.2	64	17.9	25.8	11.60	 .0724	0.00	200	25.0	0	25.0	221	2	99.5	10
01/03/13	1:40	20.6	20.6	20.4	87	18.3	0.0	SE	0.00	1.3	SW	20.6	21.6	21.6	---	1013.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.015	25.1	64	17.8	25.7	11.61	 .0725	0.00	200	25.0	0	25.0	221	2	99.5	10
01/03/13	1:50	20.7	20.7	20.6	88	18.6	0.4	SE	0.27	2.2	SSW	20.7	21.7	21.7	---	1013.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.016	25.1	64	17.8	25.7	11.61	 .0725	0.00	200	24.4	0	24.4	224	2	100.0	10
